id,show_id,user_id,rating,date
740,s2037,138,2.7,2019-09-01
741,s1335,1,3.4,2020-08-01
742,s6047,338,2.0,2018-07-01
743,s1473,24,4.5,2023-01-01
744,s4536,78,8.1,2021-08-01
745,s1633,86,1.0,2021-02-01
746,s3284,342,3.0,2020-03-01
747,s8015,131,9.8,2018-09-01
748,s2429,305,6.3,2019-03-01
749,s4720,455,9.6,2023-10-01
750,s4778,358,4.3,2020-06-01
751,s2697,341,5.4,2023-12-01
752,s1038,444,5.4,2023-09-01
753,s3818,129,2.3,2020-08-01
754,s4026,335,2.0,2023-04-01
755,s1706,353,9.2,2023-10-01
756,s6481,137,4.2,2022-07-01
757,s6746,382,9.4,2020-08-01
758,s8563,300,6.5,2021-05-01
759,s1957,153,5.8,2021-03-01
760,s7916,150,7.8,2018-10-01
761,s2371,414,8.8,2019-10-01
762,s7379,55,2.4,2021-03-01
763,s2722,379,9.7,2019-04-01
764,s1340,343,1.0,2022-09-01
765,s5741,201,4.2,2020-10-01
766,s4840,346,7.3,2022-11-01
767,s8480,25,6.6,2021-05-01
768,s2599,444,6.7,2021-02-01
769,s262,417,9.3,2019-10-01
770,s4173,487,1.7,2022-03-01
771,s6965,340,7.9,2020-06-01
772,s2570,345,4.0,2022-09-01
773,s3718,224,5.1,2019-01-01
774,s8182,469,6.2,2018-10-01
775,s7139,154,6.7,2019-11-01
776,s2574,479,3.8,2018-10-01
777,s4876,368,6.1,2019-07-01
778,s3741,116,7.9,2023-07-01
779,s2950,68,6.0,2021-05-01
780,s2369,398,4.0,2023-02-01
781,s973,25,6.4,2022-10-01
782,s2120,104,9.3,2018-10-01
783,s5174,7,9.4,2020-09-01
784,s4560,103,7.1,2020-08-01
785,s3115,324,3.6,2022-04-01
786,s8222,363,8.6,2021-05-01
787,s2455,415,8.8,2020-06-01
788,s2048,238,7.1,2018-07-01
789,s1940,229,3.1,2019-01-01
790,s5089,247,8.4,2020-06-01
791,s7596,138,5.2,2020-11-01
792,s8496,242,6.1,2023-06-01
793,s4914,271,3.9,2022-08-01
794,s7467,180,9.1,2020-04-01
795,s6636,332,4.8,2021-04-01
796,s8364,434,4.0,2021-03-01
797,s4515,217,5.8,2018-09-01
798,s2251,252,1.1,2020-08-01
799,s1864,345,5.3,2020-09-01
800,s4514,269,5.1,2022-11-01
801,s6917,339,6.0,2021-12-01
802,s7592,186,8.2,2021-11-01
803,s922,250,2.4,2019-08-01
804,s8337,300,8.0,2018-05-01
805,s6669,189,3.8,2022-04-01
806,s7992,249,3.8,2018-08-01
807,s6679,130,1.2,2021-03-01
808,s7294,281,2.4,2022-01-01
809,s283,197,2.8,2020-03-01
810,s7754,320,7.1,2020-06-01
811,s8790,288,3.2,2020-11-01
812,s6120,447,2.5,2020-05-01
813,s7482,407,10.0,2020-10-01
814,s4206,231,3.3,2018-12-01
815,s4672,344,7.6,2020-08-01
816,s2866,394,9.6,2022-01-01
817,s2580,265,8.9,2019-05-01
818,s3966,354,8.2,2020-01-01
819,s95,155,2.1,2023-10-01
820,s7943,428,4.4,2023-10-01
821,s2172,323,4.3,2019-05-01
822,s2647,402,2.4,2019-03-01
823,s3016,358,4.3,2023-12-01
824,s5694,275,2.1,2021-01-01
825,s2019,110,2.7,2019-09-01
826,s6048,460,3.5,2019-06-01
827,s4962,450,4.5,2022-07-01
828,s188,128,9.1,2023-02-01
829,s7384,110,8.0,2021-02-01
830,s6723,206,1.1,2023-04-01
831,s3516,500,6.7,2018-02-01
832,s1449,41,8.6,2020-04-01
833,s6830,324,2.2,2021-04-01
834,s2482,30,8.5,2021-12-01
835,s136,418,8.4,2023-07-01
836,s2249,455,2.2,2022-08-01
837,s3959,448,2.0,2022-02-01
838,s2400,116,1.5,2022-06-01
839,s4900,177,1.1,2021-02-01
840,s5301,147,6.2,2021-07-01
841,s8683,415,4.8,2020-06-01
842,s7376,124,7.8,2020-04-01
843,s3754,181,8.8,2021-08-01
844,s5674,23,5.8,2022-08-01
845,s2814,89,4.3,2020-05-01
846,s4913,307,5.8,2019-12-01
847,s7081,215,4.5,2019-06-01
848,s5442,386,5.6,2019-05-01
849,s1349,220,3.1,2023-08-01
850,s5959,187,5.2,2019-01-01
851,s1128,298,5.1,2020-11-01
852,s5916,495,2.6,2021-05-01
853,s4041,184,5.8,2020-05-01
854,s6374,219,7.8,2023-06-01
855,s5623,127,5.4,2022-02-01
856,s5895,81,6.2,2020-10-01
857,s5779,19,7.4,2022-08-01
858,s5240,386,1.1,2022-08-01
859,s305,231,10.0,2022-06-01
860,s6334,369,6.2,2020-09-01
861,s6798,308,7.4,2018-08-01
862,s1656,134,1.8,2023-11-01
863,s2345,422,4.6,2023-08-01
864,s1620,60,1.9,2023-04-01
865,s5717,399,3.3,2021-11-01
866,s3211,131,7.7,2020-08-01
867,s2070,112,6.7,2021-09-01
868,s8431,245,8.3,2018-04-01
869,s8305,67,8.3,2022-07-01
870,s6636,485,3.3,2023-08-01
871,s4922,187,1.8,2022-12-01
872,s3186,171,9.8,2022-11-01
873,s1989,371,6.2,2018-01-01
874,s8693,236,6.3,2023-06-01
875,s3333,187,4.2,2020-10-01
876,s3864,373,2.3,2023-11-01
877,s4769,308,10.0,2021-10-01
878,s6561,334,6.9,2020-09-01
879,s3383,370,3.5,2019-09-01
880,s1121,261,9.5,2019-08-01
881,s6172,320,8.3,2023-11-01
882,s2926,59,3.6,2023-02-01
883,s2594,462,2.1,2018-08-01
884,s2687,157,3.8,2022-09-01
885,s1280,1,4.6,2020-12-01
886,s4157,248,4.6,2021-05-01
887,s1364,377,8.3,2018-06-01
888,s5047,136,4.5,2022-09-01
889,s7110,450,8.7,2019-09-01
890,s3711,165,8.7,2023-04-01
891,s1342,392,4.4,2023-10-01
892,s4419,157,3.3,2019-08-01
893,s698,481,4.3,2020-03-01
894,s5505,31,7.1,2019-12-01
895,s5932,54,5.1,2021-09-01
896,s3427,69,3.8,2023-08-01
897,s4672,303,2.4,2021-08-01
898,s4618,331,2.2,2020-12-01
899,s1860,462,9.3,2018-05-01
900,s2481,133,4.8,2023-10-01
901,s3703,470,8.4,2023-01-01
902,s1587,257,7.5,2019-08-01
903,s1352,237,9.4,2020-07-01
904,s3916,489,4.6,2023-03-01
905,s4974,347,8.3,2020-09-01
906,s5007,481,7.3,2018-10-01
907,s4813,199,4.9,2021-02-01
908,s2910,383,5.0,2023-11-01
909,s840,181,9.2,2019-05-01
910,s182,279,1.0,2020-02-01
911,s2717,424,4.0,2020-11-01
912,s3226,300,4.8,2023-01-01
913,s6650,465,10.0,2023-04-01
914,s6555,122,5.8,2020-10-01
915,s5480,51,9.9,2023-10-01
916,s5493,444,8.9,2021-03-01
917,s6474,347,8.8,2023-07-01
918,s4214,126,6.4,2022-05-01
919,s1500,500,7.7,2018-05-01
920,s2082,264,1.8,2021-03-01
921,s7048,223,5.1,2019-01-01
922,s1832,476,5.3,2020-05-01
923,s6223,15,2.0,2019-01-01
924,s2802,383,6.6,2023-04-01
925,s3631,341,1.5,2022-06-01
926,s7495,217,4.7,2019-11-01
927,s843,9,5.0,2018-09-01
928,s7238,469,9.0,2022-08-01
929,s7264,107,9.0,2019-09-01
930,s2258,66,1.1,2021-06-01
931,s7120,11,6.7,2022-02-01
932,s3425,177,7.2,2023-04-01
933,s7255,212,9.1,2022-07-01
934,s2260,333,4.0,2019-06-01
935,s5010,337,5.4,2020-08-01
936,s6581,178,4.3,2021-01-01
937,s8254,218,5.8,2018-02-01
938,s2522,41,9.3,2021-04-01
939,s6947,32,5.3,2019-06-01
940,s4509,454,7.3,2021-09-01
941,s3394,329,8.9,2020-01-01
942,s8637,358,2.1,2021-07-01
943,s3444,380,5.2,2018-11-01
944,s5617,480,9.0,2019-04-01
945,s1626,179,4.5,2023-09-01
946,s7881,451,6.4,2021-09-01
947,s269,376,7.2,2021-04-01
948,s2741,316,4.3,2018-09-01
949,s4363,116,7.3,2020-02-01
950,s3516,412,8.0,2018-07-01
951,s2645,93,6.1,2018-09-01
952,s1025,86,3.8,2023-02-01
953,s5809,354,4.6,2022-03-01
954,s8163,463,8.3,2019-02-01
955,s8174,97,9.9,2021-08-01
956,s5607,173,4.9,2018-10-01
957,s8391,153,8.6,2022-07-01
958,s2424,215,4.5,2020-10-01
959,s3662,76,2.0,2023-10-01
960,s7407,260,10.0,2023-11-01
961,s5277,459,2.4,2022-01-01
962,s6013,12,8.7,2023-06-01
963,s6456,191,2.3,2020-04-01
964,s7847,150,2.0,2018-03-01
965,s8389,382,7.3,2022-06-01
966,s5883,346,6.8,2020-02-01
967,s3958,275,8.5,2018-04-01
968,s3435,53,6.9,2023-08-01
969,s995,148,2.2,2019-05-01
970,s3602,319,5.0,2022-06-01
971,s1555,235,4.3,2020-02-01
972,s4560,94,9.4,2020-04-01
973,s5697,437,3.0,2018-11-01
974,s2158,439,7.3,2018-08-01
975,s8313,150,3.9,2023-05-01
976,s7141,124,6.8,2021-04-01
977,s1061,125,2.4,2023-06-01
978,s8609,372,2.9,2018-08-01
979,s4059,334,1.8,2023-08-01
980,s1232,385,3.1,2023-12-01
981,s3865,6,7.9,2019-08-01
982,s2673,358,2.2,2021-05-01
983,s5584,214,4.9,2022-08-01
984,s4639,107,4.7,2018-08-01
985,s436,169,4.4,2021-10-01
986,s1519,479,8.4,2019-04-01
987,s2734,201,8.8,2022-07-01
988,s7767,352,5.5,2021-11-01
989,s3597,102,3.8,2020-03-01
990,s3327,158,9.6,2018-11-01
991,s2545,276,4.9,2019-09-01
992,s7230,15,8.4,2022-09-01
993,s7091,419,4.9,2022-07-01
994,s3150,18,8.7,2020-02-01
995,s5689,500,7.4,2022-10-01
996,s5432,185,9.4,2021-06-01
997,s2476,351,4.7,2021-04-01
998,s3380,214,8.4,2022-12-01
999,s5773,131,7.2,2022-12-01
1000,s8609,367,5.3,2020-02-01
1001,s5675,453,2.0,2020-02-01
1002,s6174,311,6.4,2023-09-01
1003,s682,93,7.4,2023-05-01
1004,s3681,279,6.9,2020-08-01
1005,s6680,260,3.0,2023-08-01
1006,s2922,457,1.6,2021-09-01
1007,s2836,129,9.5,2020-01-01
1008,s6966,84,3.3,2021-11-01
1009,s6136,417,4.4,2018-07-01
1010,s1958,363,5.8,2019-05-01
1011,s3622,364,1.9,2018-01-01
1012,s2984,286,1.4,2021-09-01
1013,s3687,214,3.8,2023-12-01
1014,s6570,206,7.9,2020-01-01
1015,s3796,225,6.6,2023-06-01
1016,s6765,28,5.5,2018-12-01
1017,s6304,135,1.3,2020-04-01
1018,s3335,43,7.4,2019-11-01
1019,s2606,386,8.3,2019-05-01
1020,s4886,411,5.0,2018-05-01
1021,s5437,391,9.1,2019-01-01
1022,s981,137,4.8,2019-08-01
1023,s1444,461,7.7,2019-02-01
1024,s7432,394,3.6,2021-01-01
1025,s1241,181,8.6,2022-04-01
1026,s685,64,2.6,2020-12-01
1027,s3839,217,3.2,2020-07-01
1028,s8614,254,9.3,2021-08-01
1029,s1548,235,9.5,2019-06-01
1030,s5261,472,3.7,2023-11-01
1031,s6707,142,5.4,2019-02-01
1032,s4954,325,7.6,2021-09-01
1033,s148,137,9.1,2022-07-01
1034,s8233,452,5.5,2021-05-01
1035,s8188,62,5.8,2023-04-01
1036,s6077,209,2.3,2019-07-01
1037,s4853,255,10.0,2022-03-01
1038,s6689,466,3.2,2018-10-01
1039,s6753,449,8.1,2023-02-01
1040,s553,238,9.3,2019-11-01
1041,s6801,183,7.2,2022-04-01
1042,s7616,147,9.9,2021-02-01
1043,s7401,110,9.1,2019-07-01
1044,s8654,334,6.7,2020-06-01
1045,s1162,9,2.9,2018-05-01
1046,s8165,261,7.3,2023-02-01
1047,s8791,288,6.9,2020-08-01
1048,s8053,189,9.3,2019-07-01
1049,s6404,482,2.0,2019-03-01
1050,s3791,31,1.4,2018-10-01
1051,s2888,326,8.0,2021-03-01
1052,s6716,63,6.6,2020-09-01
1053,s1916,216,5.9,2018-09-01
1054,s1962,335,4.7,2018-09-01
1055,s6781,465,6.8,2021-02-01
1056,s541,305,3.3,2021-04-01
1057,s1267,298,8.7,2020-06-01
1058,s2533,258,6.3,2019-09-01
1059,s8764,349,8.5,2022-04-01
1060,s6185,418,2.9,2019-08-01
1061,s702,230,5.8,2020-08-01
1062,s7511,498,8.8,2018-11-01
1063,s7401,251,1.1,2018-07-01
1064,s6923,56,5.5,2019-11-01
1065,s5523,322,7.3,2023-02-01
1066,s8324,51,3.6,2021-05-01
1067,s5687,374,6.9,2021-10-01
1068,s8654,283,9.9,2022-06-01
1069,s8380,210,7.4,2018-08-01
1070,s4498,276,5.9,2019-09-01
1071,s430,362,3.1,2018-02-01
1072,s3471,427,2.8,2020-06-01
1073,s1307,351,4.5,2023-05-01
1074,s2023,314,3.7,2021-06-01
1075,s5944,228,2.7,2018-10-01
1076,s3447,208,5.9,2018-04-01
1077,s1834,128,8.6,2021-09-01
1078,s2417,327,7.1,2019-11-01
1079,s1136,189,6.0,2022-11-01
1080,s1482,208,9.2,2020-07-01
1081,s4720,57,7.0,2020-03-01
1082,s4970,438,2.5,2020-08-01
1083,s6111,390,5.4,2019-12-01
1084,s2356,156,2.8,2019-06-01
1085,s1990,75,4.9,2022-01-01
1086,s356,348,8.0,2018-05-01
1087,s6804,300,6.0,2019-02-01
1088,s3144,52,8.1,2022-02-01
1089,s2135,450,4.1,2023-06-01
1090,s6025,347,2.1,2023-02-01
1091,s1128,418,9.3,2021-04-01
1092,s8482,289,4.3,2021-03-01
1093,s4224,444,7.2,2022-11-01
1094,s4638,97,2.4,2020-01-01
1095,s8640,326,4.3,2020-12-01
1096,s3628,144,7.6,2018-12-01
1097,s4059,102,9.0,2020-02-01
1098,s2498,350,8.1,2018-12-01
1099,s7677,203,1.3,2020-10-01
1100,s4443,93,2.2,2018-09-01
1101,s3471,329,8.8,2023-01-01
1102,s2211,53,2.0,2018-07-01
1103,s5419,399,3.8,2020-06-01
1104,s1996,472,6.4,2020-08-01
1105,s6814,73,3.5,2023-04-01
1106,s8224,455,2.9,2023-12-01
1107,s7196,228,9.0,2018-12-01
1108,s582,178,1.4,2022-10-01
1109,s7868,18,6.0,2020-01-01
1110,s1044,331,4.9,2021-02-01
1111,s5993,459,2.1,2018-06-01
1112,s5549,240,2.7,2019-12-01
1113,s875,176,2.7,2022-02-01
1114,s5595,256,1.9,2019-05-01
1115,s7396,44,6.6,2021-09-01
1116,s5558,421,9.5,2018-03-01
1117,s5607,31,3.3,2023-09-01
1118,s4891,408,8.8,2022-03-01
1119,s1153,105,1.5,2019-01-01
1120,s7905,307,7.7,2022-02-01
1121,s6145,17,6.0,2022-12-01
1122,s6765,59,4.0,2020-11-01
1123,s4071,482,6.6,2021-05-01
1124,s1019,196,4.5,2020-01-01
1125,s5933,444,9.2,2022-10-01
1126,s1699,30,2.3,2018-08-01
1127,s453,136,2.9,2021-11-01
1128,s4083,499,6.0,2018-03-01
1129,s14,242,5.8,2019-05-01
1130,s7931,427,2.1,2023-11-01
1131,s5607,64,9.9,2019-09-01
1132,s5619,466,9.7,2020-01-01
1133,s2946,278,4.6,2022-06-01
1134,s981,421,9.3,2021-05-01
1135,s4953,34,8.1,2019-12-01
1136,s8761,257,1.0,2018-10-01
1137,s5008,16,2.7,2021-01-01
1138,s8359,273,6.0,2020-04-01
1139,s6139,18,3.1,2018-02-01
1140,s7796,345,9.8,2022-11-01
1141,s2849,38,10.0,2021-04-01
1142,s112,139,5.9,2020-07-01
1143,s342,386,5.8,2018-01-01
1144,s2422,359,6.6,2020-12-01
1145,s5104,387,4.3,2021-08-01
1146,s3825,359,4.8,2019-02-01
1147,s1872,368,8.3,2021-01-01
1148,s7114,253,2.6,2020-05-01
1149,s869,236,2.0,2018-04-01
1150,s1836,113,4.7,2019-04-01
1151,s7980,167,7.4,2020-03-01
1152,s1705,444,1.2,2021-08-01
1153,s7011,497,4.7,2023-10-01
1154,s1668,474,3.9,2018-07-01
1155,s8352,91,8.1,2019-07-01
1156,s5527,259,4.1,2023-03-01
1157,s6119,460,4.3,2020-12-01
1158,s2104,349,3.5,2023-04-01
1159,s251,457,6.7,2023-12-01
1160,s6959,218,2.4,2021-02-01
1161,s2624,94,2.1,2019-10-01
1162,s8669,88,9.1,2022-03-01
1163,s500,483,3.6,2023-11-01
1164,s867,291,3.7,2023-07-01
1165,s8108,448,9.3,2018-04-01
1166,s902,160,3.2,2018-03-01
1167,s5931,475,7.2,2018-06-01
1168,s2376,370,3.8,2022-08-01
1169,s1440,386,3.4,2020-06-01
1170,s2274,130,6.2,2019-03-01
1171,s4366,332,1.9,2021-01-01
1172,s885,460,7.7,2021-12-01
1173,s333,243,1.7,2020-02-01
1174,s4235,54,7.7,2020-08-01
1175,s8120,34,9.4,2019-12-01
1176,"Flying Fortress""",324,9.9,2019-08-01
1177,s5530,235,5.5,2020-05-01
1178,s2045,192,7.7,2018-09-01
1179,s1480,133,6.2,2019-02-01
1180,s6684,7,2.3,2018-01-01
1181,s8163,271,7.2,2021-06-01
1182,s8557,410,8.8,2018-11-01
1183,s370,162,1.8,2020-08-01
1184,s196,353,1.3,2020-02-01
1185,s6839,125,8.1,2020-06-01
1186,s565,65,6.4,2020-10-01
1187,s772,278,6.3,2023-02-01
1188,s8695,336,1.4,2018-10-01
1189,s6264,88,8.1,2019-04-01
1190,s536,361,8.4,2021-10-01
1191,s2675,408,1.3,2020-01-01
1192,s8666,460,5.4,2020-07-01
1193,s4773,127,6.2,2019-04-01
1194,s3115,326,3.5,2020-02-01
1195,s7607,228,4.9,2020-12-01
1196,s3810,146,9.6,2021-05-01
1197,s8072,368,7.5,2022-05-01
1198,s7060,397,6.5,2018-08-01
1199,s3620,67,9.2,2021-08-01
1200,s123,233,3.9,2022-12-01
1201,s6206,369,10.0,2023-03-01
1202,s4777,296,4.0,2022-10-01
1203,s5739,166,5.7,2020-01-01
1204,s3737,454,6.2,2021-01-01
1205,s7098,470,5.1,2021-07-01
1206,s6707,362,5.7,2022-05-01
1207,s4441,236,5.5,2019-03-01
1208,s4520,361,5.7,2019-09-01
1209,s3000,208,10.0,2018-08-01
1210,s5873,259,4.3,2022-03-01
1211,s4749,480,2.7,2022-08-01
1212,s4096,66,2.6,2022-12-01
1213,s1865,147,1.9,2020-03-01
1214,s8700,313,3.4,2019-07-01
1215,s4248,82,4.2,2022-04-01
1216,s672,279,4.1,2020-09-01
1217,s3435,131,5.8,2022-08-01
1218,s5759,84,3.4,2020-12-01
1219,s7763,242,3.6,2022-11-01
1220,s2212,443,6.4,2019-03-01
1221,s3321,366,3.7,2019-06-01
1222,s59,404,7.7,2022-07-01
1223,s6474,281,6.3,2021-10-01
1224,s4711,141,1.3,2020-04-01
1225,s5510,285,6.9,2020-08-01
1226,s3233,153,7.5,2020-10-01
1227,s4957,247,4.3,2022-03-01
1228,s1790,348,1.8,2018-11-01
1229,s815,330,1.3,2018-02-01
1230,s1875,180,8.3,2023-04-01
1231,s2004,472,1.1,2019-12-01
1232,s2149,491,5.1,2021-08-01
1233,s1740,230,3.0,2020-01-01
1234,s9,268,3.7,2018-07-01
1235,s650,87,6.1,2022-08-01
1236,s6003,473,3.4,2021-12-01
1237,s5324,195,6.0,2023-01-01
1238,s3097,128,2.4,2018-07-01
1239,s7008,466,2.7,2021-07-01
1240,s2685,451,5.0,2018-06-01
1241,s6634,19,6.5,2021-02-01
1242,s2344,183,6.4,2020-09-01
1243,s8011,500,1.0,2018-02-01
1244,s5195,498,8.6,2020-01-01
1245,s7615,322,3.3,2020-03-01
1246,s6147,395,3.6,2019-01-01
1247,s5249,232,8.2,2021-09-01
1248,s5971,34,6.6,2022-10-01
1249,s5236,342,9.3,2023-11-01
1250,s1812,54,2.4,2020-10-01
1251,s6200,24,4.9,2022-08-01
1252,s4318,469,1.7,2021-04-01
1253,s6154,439,6.0,2021-04-01
1254,s4931,494,1.5,2020-09-01
1255,s3503,265,5.5,2019-02-01
1256,s402,305,8.4,2020-03-01
1257,s6487,137,6.5,2022-01-01
1258,s4985,312,7.7,2020-01-01
1259,s3395,388,3.8,2022-12-01
1260,s2113,412,1.5,2018-05-01
1261,s5214,166,9.8,2021-03-01
1262,s4969,405,6.7,2020-12-01
1263,s4971,170,2.0,2018-11-01
1264,s5531,168,2.2,2019-03-01
1265,s6888,32,1.4,2020-01-01
1266,s2572,180,7.3,2021-07-01
1267,s6670,73,6.0,2020-12-01
1268,s3312,75,4.1,2018-09-01
1269,s7776,344,3.3,2020-10-01
1270,s1400,283,3.6,2020-03-01
1271,s8396,364,1.4,2023-07-01
1272,s5664,324,6.3,2019-04-01
1273,s8171,106,6.6,2022-09-01
1274,s808,344,2.6,2018-08-01
1275,s2586,407,1.4,2022-07-01
1276,s3497,331,3.5,2019-07-01
1277,s7226,435,4.5,2022-03-01
1278,s5070,210,8.9,2022-08-01
1279,s262,484,9.2,2018-12-01
1280,s5714,161,9.4,2021-12-01
1281,s6763,369,5.0,2019-08-01
1282,s7800,269,1.8,2022-09-01
1283,s5322,497,7.7,2022-08-01
1284,s6729,133,7.3,2020-06-01
1285,s3464,493,4.0,2023-12-01
1286,s4628,297,5.0,2021-01-01
1287,s2146,387,9.8,2021-08-01
1288,s4115,227,2.2,2019-03-01
1289,s8613,248,6.2,2020-08-01
1290,s4227,65,3.9,2019-08-01
1291,s6631,313,2.2,2020-01-01
1292,s1295,474,7.8,2020-07-01
1293,s3438,230,6.4,2021-06-01
1294,s838,296,1.7,2023-06-01
1295,s189,181,3.6,2020-09-01
1296,s514,168,5.3,2022-10-01
1297,s3047,144,3.7,2021-11-01
1298,s5815,128,2.2,2023-06-01
1299,s3122,167,3.9,2021-03-01
1300,s239,349,5.2,2023-08-01
1301,s1018,307,8.9,2022-07-01
1302,s1612,384,7.8,2021-06-01
1303,s1877,187,5.5,2019-01-01
1304,s2976,290,9.0,2018-03-01
1305,s433,190,6.1,2018-07-01
1306,s1904,278,8.7,2022-04-01
1307,s7063,468,7.4,2023-12-01
1308,s724,346,7.7,2018-12-01
1309,s8637,196,4.0,2019-02-01
1310,s7239,110,1.7,2023-08-01
1311,s6142,117,3.5,2018-06-01
1312,s1550,196,9.3,2023-04-01
1313,s7819,258,3.0,2022-03-01
1314,s470,429,2.3,2022-12-01
1315,s5937,29,9.7,2018-11-01
1316,s5237,275,9.7,2021-02-01
1317,s4513,323,5.1,2023-08-01
1318,s691,161,5.1,2020-12-01
1319,s6300,302,8.5,2019-05-01
1320,s2925,372,6.2,2019-04-01
1321,s6634,40,1.9,2020-03-01
1322,s741,469,4.7,2018-06-01
1323,s3855,112,5.1,2020-02-01
1324,s7222,99,5.1,2019-08-01
1325,s83,7,4.8,2018-06-01
1326,s2070,92,3.7,2023-11-01
1327,s7854,376,4.0,2019-06-01
1328,s7922,454,7.9,2019-09-01
1329,s6259,482,8.2,2019-12-01
1330,s6155,124,3.5,2020-09-01
1331,s6119,9,1.8,2023-04-01
1332,s2385,487,2.4,2023-10-01
1333,s5997,77,7.0,2020-10-01
1334,s6874,161,1.8,2020-09-01
1335,s4472,96,2.3,2022-06-01
1336,s4066,211,7.0,2019-01-01
1337,s5855,394,6.0,2018-01-01
1338,s6021,127,1.7,2022-03-01
1339,s6128,179,8.6,2020-03-01
1340,s3965,184,6.4,2020-11-01
1341,s3722,277,4.6,2022-06-01
1342,s6802,261,5.9,2023-12-01
1343,s1823,370,1.3,2018-06-01
1344,s3952,364,6.1,2023-10-01
1345,s6279,79,2.2,2018-08-01
1346,s3129,323,9.1,2019-10-01
1347,s6288,377,5.5,2021-08-01
1348,s4986,12,4.9,2021-12-01
1349,s164,88,1.9,2021-03-01
1350,s158,334,3.1,2019-11-01
1351,s1353,325,7.2,2020-09-01
1352,s773,170,2.2,2021-03-01
1353,s3071,174,1.1,2020-03-01
1354,s3376,100,4.0,2023-06-01
1355,s3109,21,7.7,2023-05-01
1356,s1074,346,4.5,2019-02-01
1357,s3450,381,1.2,2022-09-01
1358,s548,356,3.5,2019-01-01
1359,s750,134,9.8,2018-09-01
1360,s36,383,7.6,2019-12-01
1361,s6741,87,4.3,2022-09-01
1362,s1187,48,2.0,2020-03-01
1363,s6166,62,3.8,2019-04-01
1364,s1588,471,1.9,2022-07-01
1365,s6052,38,1.1,2021-01-01
1366,s4674,242,6.1,2022-12-01
1367,s1852,362,7.2,2023-10-01
1368,s2623,23,4.1,2023-02-01
1369,s2355,91,5.2,2023-08-01
1370,s2145,374,8.6,2023-04-01
1371,s4693,235,3.4,2021-11-01
1372,s2628,416,9.7,2018-05-01
1373,s1511,412,8.6,2019-02-01
1374,s6622,462,6.2,2019-08-01
1375,s8286,139,1.2,2022-05-01
1376,s6390,484,2.1,2022-02-01
1377,s5340,3,7.2,2019-12-01
1378,s201,471,2.4,2022-08-01
1379,s7900,124,9.5,2021-01-01
1380,s5725,294,6.3,2018-02-01
1381,s5938,399,9.4,2022-04-01
1382,s4654,173,8.8,2021-04-01
1383,s4622,318,2.5,2020-06-01
1384,s5935,189,3.6,2019-02-01
1385,s5153,177,3.3,2018-01-01
1386,s5835,272,3.5,2021-09-01
1387,s5512,138,8.3,2018-02-01
1388,s1283,205,8.5,2022-11-01
1389,s1139,322,9.7,2019-05-01
1390,s718,203,6.0,2021-12-01
1391,s8079,61,4.7,2020-01-01
1392,s4225,382,6.4,2018-10-01
1393,s319,266,8.7,2023-01-01
1394,s7908,187,2.8,2020-12-01
1395,s3948,401,2.6,2021-12-01
1396,s1721,180,4.8,2019-02-01
1397,s5414,85,3.4,2019-03-01
1398,s1297,157,8.5,2020-03-01
1399,s5274,302,8.3,2018-04-01
1400,s1152,219,8.3,2019-08-01
1401,s1559,116,7.7,2020-01-01
1402,s407,71,5.2,2021-07-01
1403,s4242,2,1.1,2021-10-01
1404,s2294,54,1.9,2022-12-01
1405,s4088,66,3.2,2018-09-01
1406,s3705,151,2.9,2021-10-01
1407,s5640,24,2.4,2019-02-01
1408,s5344,179,6.6,2020-03-01
1409,s8765,292,6.9,2018-05-01
1410,s8101,318,10.0,2022-06-01
1411,s7917,452,4.2,2021-07-01
1412,s4431,387,8.0,2023-05-01
1413,s1866,430,5.2,2022-03-01
1414,s6728,424,2.5,2023-09-01
1415,s6522,301,1.4,2022-10-01
1416,s6228,322,7.7,2018-05-01
1417,s3398,440,9.7,2019-02-01
1418,s6313,163,4.8,2023-11-01
1419,s1821,436,4.8,2019-06-01
1420,s5378,427,3.1,2022-05-01
1421,s1614,205,2.5,2022-06-01
1422,s5399,466,2.7,2022-12-01
1423,s3659,200,3.0,2023-11-01
1424,s5223,396,8.0,2022-09-01
1425,s6033,72,2.4,2022-03-01
1426,s248,260,5.0,2020-05-01
1427,s2393,11,8.6,2018-01-01
1428,s6028,96,9.7,2023-12-01
1429,s7072,362,4.0,2021-10-01
1430,s4578,248,7.6,2019-02-01
1431,s1725,83,3.9,2022-04-01
1432,s4674,243,7.9,2020-12-01
1433,s5119,374,7.8,2020-01-01
1434,s1430,454,8.5,2020-08-01
1435,s525,120,3.6,2023-02-01
1436,s8155,254,2.8,2019-03-01
1437,s2850,304,1.5,2022-10-01
1438,s1491,270,7.8,2022-11-01
1439,s7047,454,6.4,2023-03-01
1440,s824,398,9.2,2018-03-01
1441,s1185,468,8.6,2018-04-01
1442,s7250,8,8.6,2023-06-01
1443,s52,351,2.9,2023-10-01
1444,s7524,496,6.3,2021-03-01
1445,s2789,223,5.1,2019-03-01
1446,s6659,144,2.6,2020-12-01
1447,s4703,46,1.1,2021-10-01
1448,s1849,251,9.8,2018-11-01
1449,s3945,86,9.8,2018-07-01
1450,s5564,205,7.5,2021-11-01
1451,s1289,79,8.3,2019-06-01
1452,s6794,158,9.1,2018-05-01
1453,s300,369,2.9,2023-12-01
1454,s4724,60,4.1,2021-08-01
